0,76338.0
1,127091.0
2,121.0
3,9281.0
4,14108.0
5,16442.0
6,803.0
7,603.0
8,250225.0
9,500.0
10,149.0
11,4935.0
12,15370.0
13,11224.0
14,9325.0
15,56036.0
16,80844.0
17,298.0
18,24775.0
19,121879.0
20,17645.0
21,47533.0
22,102913.0
23,10401.0
24,238.0
25,2614.0
26,550.0
27,9637.0
28,9078.0
29,11876.0
30,43326.0
31,574.0
32,13533.0
33,82702.0
34,11713.0
35,122917.0
36,24924.0
37,39973.0
38,10710.0
39,214948.0
40,8587.0
41,51497.0
42,31175.0
43,71866.0
44,14160.0
45,72997.0
46,41851.0
47,152273.0
48,863.0
49,9357.0
50,155.0
51,25431.0
52,150689.0
53,36955.0
54,nan
55,305091.0
56,32708.0
57,77957.0
58,19995.0
59,218.0
60,9952.0
61,44578.0
62,9316.0
63,784.0
64,11420.0
65,26758.0
66,657.0
67,14911.0
68,262500.0
69,61391.0
70,114516.0
71,650.0
72,33250.0
73,8266.0
74,25994.0
75,207703.0
76,27094.0
77,5924.0
78,807.0
79,57158.0
80,11.0
81,27585.0
82,401.0
83,28752.0
84,171232.0
85,69578.0
86,29437.0
87,14139.0
88,59231.0
89,11327.0
90,49051.0
91,13.0
92,28155.0
93,10191.0
94,1930.0
95,190847.0
96,50183.0
97,47189.0
98,22627.0
99,212927.0
100,4552.0
101,14047.0
102,269797.0
103,34388.0
104,124847.0
105,38643.0
106,26428.0
107,28171.0
108,278.0
109,1944.0
110,44639.0
111,692.0
112,67699.0
113,26614.0
114,672.0
115,1726.0
116,288772.0
117,125271.0
118,109445.0
119,36073.0
120,7516.0
121,105.0
122,5038.0
123,33203.0
124,11227.0
125,10575.0
126,11545.0
127,14664.0
128,64688.0
129,11599.0
130,158752.0
131,18.0
132,14588.0
133,8047.0
134,17578.0
135,18840.0
136,49026.0
137,203819.0
138,607.0
139,62.0
140,44012.0
141,122.0
142,78.0
143,12155.0
144,270946.0
145,18712.0
146,280.0
147,14433.0
148,348.0
149,13771.0
150,37495.0
151,561.0
152,148175.0
153,10193.0
154,27205.0
155,22999.0
156,21851.0
157,55576.0
158,33427.0
159,86.0
160,53414.0
161,43829.0
162,22596.0
163,406.0
164,13199.0
165,30319.0
166,49096.0
167,107693.0
168,47866.0
169,35044.0
170,89.0
171,10469.0
172,288284.0
173,10860.0
174,28465.0
175,27699.0
176,10705.0
177,510.0
178,62764.0
179,146712.0
180,35588.0
181,50646.0
182,285.0
183,762.0
184,5503.0
185,12652.0
186,36443.0
187,379.0
188,31939.0
189,9535.0
190,26638.0
191,16211.0
192,2112.0
193,3432.0
194,29106.0
195,4349.0
196,20347.0
197,8355.0
198,685.0
199,13671.0
200,18984.0
201,745.0
202,24428.0
203,21055.0
204,28178.0
205,140846.0
206,108798.0
207,13183.0
208,26038.0
209,224141.0
210,19354.0
211,72447.0
212,120.0
213,11328.0
214,9806.0
215,14753.0
216,5961.0
217,10770.0
218,111.0
219,2062.0
220,857.0
221,59962.0
222,193103.0
223,11444.0
224,20562.0
225,10895.0
226,167581.0
227,597.0
228,31695.0
229,101609.0
230,891.0
231,8902.0
232,115.0
233,48707.0
234,39276.0
235,79628.0
236,102382.0
237,35558.0
238,812.0
239,84178.0
240,310.0
241,103663.0
242,1578.0
243,201777.0
244,29193.0
245,157336.0
246,13476.0
247,50401.0
248,122348.0
249,23703.0
250,64568.0
251,45371.0
252,18747.0
253,51352.0
254,144792.0
255,828.0
256,10882.0
257,17077.0
258,107682.0
259,114172.0
260,72190.0
261,88.0
262,10757.0
263,31026.0
264,2255.0
265,41211.0
266,2637.0
267,777.0
268,156708.0
269,19555.0
270,266314.0
271,808.0
272,398.0
273,29455.0
274,3112.0
275,13254.0
276,105787.0
277,926.0
278,5071.0
279,15185.0
280,557.0
281,674.0
282,177572.0
283,6171.0
284,65.0
285,63154.0
286,144.0
287,24.0
288,9842.0
289,10674.0
290,8850.0
291,18254.0
292,13189.0
293,39889.0
294,22705.0
295,21189.0
296,57529.0
297,30168.0
298,101.0
299,27171.0
300,38124.0
301,31165.0
302,4558.0
303,10511.0
304,126172.0
305,111667.0
306,89623.0
307,17889.0
308,981.0
309,49876.0
310,43923.0
311,32928.0
312,1379.0
313,42095.0
314,16323.0
315,38540.0
316,11101.0
317,408.0
318,12444.0
319,10661.0
320,11889.0
321,1924.0
322,21136.0
323,2046.0
324,16690.0
325,319.0
326,1266.0
327,127916.0
328,84169.0
329,128.0
330,13855.0
331,780.0
332,50350.0
333,1368.0
334,13815.0
335,33364.0
336,272691.0
337,174682.0
338,58995.0
339,1909.0
340,26755.0
341,1725.0
342,27033.0
343,12445.0
344,2753.0
345,14181.0
346,72744.0
347,31835.0
348,16958.0
349,42564.0
350,70224.0
351,34697.0
352,861.0
353,9494.0
354,166879.0
355,1433.0
356,16859.0
357,22259.0
358,31451.0
359,255756.0
360,2355.0
361,2755.0
362,11060.0
363,214030.0
364,40716.0
365,11625.0
366,21832.0
367,45715.0
368,17431.0
369,34025.0
370,63435.0
371,22.0
372,429.0
373,23626.0
374,79690.0
375,77403.0
376,1885.0
377,45109.0
378,900.0
379,840.0
380,36337.0
381,35956.0
382,43358.0
383,11335.0
384,72114.0
385,65958.0
386,31667.0
387,33613.0
388,750.0
389,42797.0
390,9636.0
391,8996.0
392,244786.0
393,4203.0
394,11171.0
395,24229.0
396,26564.0
397,27095.0
398,92283.0
399,29427.0
400,36557.0
401,70575.0
402,12.0
403,8619.0
404,497.0
405,68721.0
406,19486.0
407,203.0
408,81600.0
409,16638.0
410,131631.0
411,19058.0
412,5902.0
413,9026.0
414,10192.0
415,13405.0
416,671.0
417,10911.0
418,112198.0
419,1372.0
420,27236.0
421,71.0
422,12716.0
423,2527.0
424,255491.0
425,19118.0
426,2260.0
427,22379.0
428,14696.0
429,36670.0
430,14518.0
431,787.0
432,7443.0
433,28219.0
434,346.0
435,70695.0
436,227700.0
437,83683.0
438,11323.0
439,10846.0
440,564.0
441,4348.0
442,161.0
443,49256.0
444,72985.0
445,675.0
446,40739.0
447,144724.0
448,12172.0
449,161710.0
450,680.0
451,585.0
452,539.0
453,300706.0
454,18912.0
455,20497.0
456,22683.0
457,105024.0
458,102651.0
459,245844.0
460,16727.0
461,129.0
462,37797.0
463,9358.0
464,1915.0
465,11300.0
466,950.0
467,12429.0
468,37861.0
469,11319.0
470,530.0
471,199512.0
472,228165.0
473,20324.0
474,562.0
475,72480.0
476,179251.0
477,11163.0
478,116014.0
479,38978.0
480,97149.0
481,81179.0
482,59928.0
483,5172.0
484,24696.0
485,1611.0
486,602.0
487,3782.0
488,4011.0
489,213603.0
490,30874.0
491,48130.0
492,43847.0
493,24916.0
494,18046.0
495,10427.0
496,14776.0
497,21385.0
498,12506.0
499,46788.0
500,182827.0
501,646.0
502,16263.0
503,127540.0
504,290.0
505,9812.0
506,24908.0
507,252.0
508,200796.0
509,9982.0
510,44247.0
511,51739.0
512,49802.0
513,16550.0
514,242582.0
515,769.0
516,59572.0
517,10112.0
518,620.0
519,79218.0
520,10144.0
521,31903.0
522,60575.0
523,101887.0
524,203912.0
525,49594.0
526,10534.0
527,253256.0
528,111172.0
529,28289.0
530,425.0
531,27899.0
532,98.0
533,85.0
534,11087.0
535,20223.0
536,124994.0
537,78464.0
538,41975.0
539,1857.0
540,59314.0
541,49874.0
542,11177.0
543,17641.0
544,99223.0
545,56529.0
546,19169.0
547,56154.0
548,829.0
549,294652.0
550,39800.0
551,96287.0
552,14120.0
553,15555.0
554,9665.0
555,129427.0
556,118340.0
557,278468.0
558,901.0
559,8392.0
560,40720.0
561,48994.0
562,50388.0
563,39437.0
564,194509.0
565,4970.0
566,44991.0
567,905.0
568,144271.0
569,42689.0
570,215134.0
571,62463.0
572,2080.0
573,24508.0
574,254191.0
575,123025.0
576,33511.0
577,42062.0
578,75469.0
579,58.0
580,11474.0
581,79466.0
582,955.0
583,112072.0
584,11253.0
585,19463.0
586,200867.0
587,9619.0
588,19147.0
589,56965.0
590,93456.0
591,162.0
592,27658.0
593,255890.0
594,61488.0
595,3107.0
596,31516.0
597,20649.0
598,2769.0
599,9559.0
600,25680.0
601,10543.0
602,48453.0
603,184992.0
604,9277.0
605,69.0
606,16548.0
607,39503.0
608,6488.0
609,177945.0
610,5168.0
611,37828.0
612,26782.0
613,46993.0
614,149586.0
615,8736.0
616,17612.0
617,46563.0
618,34019.0
619,10475.0
620,673.0
621,22974.0
622,76047.0
623,57330.0
624,26506.0
625,25504.0
626,65754.0
627,31463.0
628,601.0
629,11917.0
630,5595.0
631,126560.0
632,73211.0
633,76825.0
634,125587.0
635,82690.0
636,26466.0
637,8346.0
638,31527.0
639,396.0
640,27022.0
641,16869.0
642,4958.0
643,68715.0
644,64212.0
645,33195.0
646,3.0
647,10425.0
648,9023.0
649,84211.0
650,10363.0
651,24363.0
652,679.0
653,76344.0
654,79376.0
655,34784.0
656,125305.0
657,109410.0
658,33152.0
659,28761.0
660,83040.0
661,33116.0
662,7736.0
663,61891.0
664,4977.0
665,581.0
666,43734.0
667,13925.0
668,28943.0
669,36107.0
670,1624.0
671,232.0
672,4912.0
673,30230.0
674,302118.0
675,219.0
676,11046.0
677,82492.0
678,1628.0
679,42482.0
680,71139.0
681,14686.0
682,157099.0
683,1894.0
684,45212.0
685,270303.0
686,5146.0
687,3168.0
688,9840.0
689,34905.0
690,42329.0
691,25649.0
692,2669.0
693,669.0
694,114574.0
695,13374.0
696,11953.0
697,592.0
698,10687.0
699,45523.0
700,10555.0
701,15826.0
702,12921.0
703,805.0
704,208134.0
705,272.0
706,169758.0
707,41316.0
708,43850.0
709,12230.0
710,188588.0
711,9524.0
712,13457.0
713,208277.0
714,16148.0
715,120972.0
716,19116.0
717,15907.0
718,11324.0
719,217923.0
720,8223.0
721,11035.0
722,13751.0
723,14249.0
724,151085.0
725,57331.0
726,42006.0
727,83310.0
728,17745.0
729,14831.0
730,10340.0
731,103413.0
732,10400.0
733,112336.0
734,30844.0
735,81231.0
736,1724.0
737,54825.0
738,38055.0
739,29491.0
740,7345.0
741,102059.0
742,25471.0
743,10357.0
744,15265.0
745,1586.0
746,45658.0
747,37748.0
748,10631.0
749,29470.0
750,28268.0
751,10234.0
752,4169.0
753,86608.0
754,11838.0
755,116977.0
756,621.0
757,118658.0
758,83666.0
759,24099.0
760,1537.0
761,21734.0
762,201749.0
763,203321.0
764,1523.0
765,148044.0
766,41214.0
767,12535.0
768,14044.0
769,42597.0
770,26531.0
771,11502.0
772,127585.0
773,15472.0
774,26851.0
775,809.0
776,40724.0
777,29454.0
778,40048.0
779,203833.0
780,47802.0
781,80387.0
782,9552.0
783,760.0
784,78381.0
785,68827.0
786,9534.0
787,51371.0
788,79382.0
789,694.0
790,12710.0
791,1835.0
792,228161.0
793,10120.0
794,3035.0
795,965.0
796,22744.0
797,42740.0
798,524.0
799,55150.0
800,813.0
801,38396.0
802,15289.0
803,9319.0
804,24664.0
805,27999.0
806,9571.0
807,13850.0
808,45999.0
809,275.0
810,17707.0
811,13976.0
812,37719.0
813,76025.0
814,9650.0
815,44054.0
816,8211.0
817,210577.0
818,42337.0
819,37258.0
820,14358.0
821,435.0
822,51261.0
823,898.0
824,62394.0
825,12491.0
826,110415.0
827,9732.0
828,10681.0
829,14836.0
830,22478.0
831,125229.0
832,10195.0
833,179144.0
834,11471.0
835,55246.0
836,74536.0
837,2758.0
838,51452.0
839,4226.0
840,90762.0
841,1549.0
842,85514.0
843,11013.0
844,216652.0
845,44251.0
846,13253.0
847,14298.0
848,169813.0
849,24129.0
850,148482.0
851,17845.0
852,71622.0
853,11880.0
854,113916.0
855,10541.0
856,266880.0
857,24679.0
858,125154.0
859,9487.0
860,24711.0
861,113594.0
862,130925.0
863,31556.0
864,278334.0
865,3170.0
866,20303.0
867,10836.0
868,17657.0
869,292062.0
870,534.0
871,31880.0
872,1865.0
873,19067.0
874,115084.0
875,65066.0
876,19662.0
877,42521.0
878,5559.0
879,102000.0
880,5156.0
881,8272.0
882,27019.0
883,11086.0
884,11774.0
885,94854.0
886,41445.0
887,14615.0
888,11360.0
889,15671.0
890,10693.0
891,1874.0
892,43028.0
893,124834.0
894,10310.0
895,21060.0
896,887.0
897,14903.0
898,11498.0
899,191294.0
900,44494.0
901,7504.0
902,568.0
903,9798.0
904,13042.0
905,47626.0
906,59704.0
907,18848.0
908,9903.0
909,26431.0
910,992.0
911,207655.0
912,129139.0
913,7979.0
914,690.0
915,264393.0
916,17106.0
917,13169.0
918,8092.0
919,55787.0
920,21861.0
921,139848.0
922,9846.0
923,3086.0
924,11590.0
925,49365.0
926,14703.0
927,10958.0
928,6418.0
929,11969.0
930,18809.0
931,10829.0
932,84226.0
933,9462.0
934,70423.0
935,15384.0
936,77283.0
937,19846.0
938,6069.0
939,6145.0
940,8068.0
941,2447.0
942,3010.0
943,36970.0
944,49565.0
945,26593.0
946,180296.0
947,41436.0
948,26547.0
949,65035.0
950,42252.0
951,18316.0
952,13949.0
953,82474.0
954,2899.0
955,27172.0
956,52920.0
957,9870.0
958,221667.0
959,2023.0
960,11506.0
961,193380.0
962,810.0
963,24410.0
964,52841.0
965,71142.0
966,74308.0
967,56648.0
968,18333.0
969,79773.0
970,10020.0
971,156713.0
972,12919.0
973,13389.0
974,26138.0
975,10138.0
976,33386.0
977,12255.0
978,29122.0
979,22614.0
980,94725.0
981,130882.0
982,327.0
983,205005.0
984,18501.0
985,109424.0
986,62177.0
987,185197.0
988,914.0
989,42420.0
990,172847.0
991,770.0
992,126250.0
993,42687.0
994,29845.0
995,133919.0
996,31998.0
997,27176.0
998,44992.0
999,94841.0
1000,25900.0
1001,75720.0
1002,350.0
1003,1875.0
1004,45793.0
1005,37347.0
1006,12498.0
1007,11344.0
1008,205596.0
1009,1963.0
1010,16007.0
1011,16133.0
1012,104430.0
1013,1430.0
1014,22189.0
1015,40929.0
1016,24574.0
1017,1023.0
1018,100089.0
1019,107311.0
1020,26883.0
1021,107246.0
1022,36245.0
1023,91356.0
1024,3110.0
1025,9777.0
1026,73856.0
1027,10863.0
1028,146121.0
1029,877.0
1030,23082.0
1031,159403.0
1032,97605.0
1033,15163.0
1034,41939.0
1035,14938.0
1036,70057.0
1037,47168.0
1038,1126.0
1039,68341.0
1040,39013.0
1041,34653.0
1042,18094.0
1043,75964.0
1044,32085.0
1045,91586.0
1046,213.0
1047,91.0
1048,55859.0
1049,12092.0
1050,31046.0
1051,49914.0
1052,26761.0
1053,319075.0
1054,582.0
1055,250766.0
1056,144183.0
1057,27461.0
1058,259209.0
1059,10590.0
1060,198663.0
1061,166375.0
1062,107445.0
1063,3902.0
1064,126749.0
1065,94674.0
1066,36686.0
1067,767.0
1068,64828.0
1069,175.0
1070,76757.0
1071,43397.0
1072,2048.0
